Id,SalePrice
342,78729.90194744739
600,81574.30442074308
488,106949.50051718269
1725,153743.8997027091
2246,182402.37791088826
2847,93983.9880581249
806,125867.91893544357
530,139011.31432047917
963,100516.66292294613
2678,87568.93742206774
171,70033.19750889417
2401,220097.98216591432
805,127117.61238970503
2259,119471.22776404281
1748,110907.54325082335
1361,91052.81633779667
1677,76965.16008716832
1406,91296.12409397848
2322,148340.862651793
688,93943.47953740765
143,96331.60770315895
804,120789.76519729334
1214,105887.01655276766
2828,94786.95152147945
1999,102624.81189301368
2467,114770.70582462536
2665,88896.7929435538
1538,173568.54039088968
398,78818.94252412429
2822,90438.17801002198
2157,96823.44095862571
1856,117376.67898531846
1269,79362.8271539264
2570,84218.0061054355
2320,130149.79173340957
1517,84441.57226638516
2304,104267.16707959143
1312,73308.0967685082
2012,91139.71434448176
506,143057.7232058856
2865,122638.46745368275
2367,74000.10879662911
554,74397.52802593046
238,85578.28635470168
1954,82475.47704715666
2488,74158.14028188374
2291,69569.03743552254
1969,84909.73823547638
2725,108355.1592392667
1482,102807.56719000787
2763,116557.88843214634
503,148151.94111942555
1584,132670.56776033458
1531,93443.06395250554
2210,111972.37729320498
459,167943.23056421906
556,84225.58334351204
1347,84057.77109965717
1290,65214.815918565815
1388,74009.96239050059
1571,205669.21331662568
2754,118282.0130316483
765,97847.52712473791
2494,91225.61776449137
2870,147388.81879785008
7,123103.16691473406
1114,137249.51754229653
2418,140302.59662486077
291,96418.51470396927
18,195253.5917293342
39,193118.68379704215
1001,132977.68627534114
2442,129602.55246833416
616,88952.41568869578
2680,66407.47654313924
1414,86661.04472449342
289,102921.35378674432
40,139359.1662506799
860,91328.63958692674
409,84039.17668085427
673,99330.26270450554
2427,109042.10840365558
2036,113574.07038186572
2564,95348.43635451143
642,105628.53279986967
1008,114856.55237777025
1908,105919.3365960764
2519,121267.10710030585
1369,68246.38198568516
2855,101934.77061778367
712,69328.14913030558
1943,90270.19972671717
1958,81689.29182910427
107,107380.29594131497
2295,123767.09021062036
704,74147.48557899371
676,86933.83968346621
259,115882.15181702658
93,146644.5813187791
106,132048.0365724446
2315,111780.12744981292
1050,80279.21959380916
1095,121776.67250254515
2709,95041.38902874386
758,77988.00419936627
1496,95804.49624557821
2370,77728.26330091184
2458,161129.31220501073
2733,97170.19022964156
161,139179.9820738166
726,94814.1208182699
845,119958.94253358677
947,122363.30394837802
2232,76403.82327134567
2563,90172.62674912458
2299,108245.28572667476
211,92808.80541408037
605,92901.56484166638
1478,110437.34476592191
2247,159781.0387203606
2274,129820.11216655135
2869,137174.43912055052
967,119424.2371834213
2656,88454.26488424711
667,113007.73664634617
1042,73798.50787710154
2023,105009.95707090906
2447,187596.95889918914
2055,90654.32331636484
2275,161995.31410345054
2204,100274.61865607934
1563,157259.13980884117
483,126973.64492425672
796,90667.1628817548
1526,97419.56176073337
2042,77448.72509605893
442,153391.38514137425
1693,168551.47833506545
1468,124282.12246628987
1430,123703.42054947375
2605,89363.7024230925
1529,117507.96364904362
335,87961.93494677245
1287,82603.14991810474
31,71487.50131579013
1785,174378.4088607251
82,96440.23922794606
2620,90865.95590581775
252,108027.90491952129
721,68136.19012719924
2165,112929.07238897352
2316,115539.38164861569
775,92524.83366275777
1558,79430.35977711853
17,114922.54068073563
1022,125168.19137305292
925,90490.24770607699
438,144367.36454654086
1270,102036.38057084932
1272,88210.0727126748
215,82786.62135924067
266,127441.70727599083
2402,151211.75447246348
1250,87207.82389133073
1984,73544.4594633683
1279,95742.84128117666
377,131400.13641431567
1252,87957.8458232884
2156,142130.75601886155
499,167961.29789593368
1374,83372.56509159136
2898,135432.4552569565
401,88787.92916691094
2721,105317.97932871607
2078,149338.60812278837
2589,92296.933862206
1946,143226.17500328104
1334,85237.75386543057
2781,121551.58079889847
431,188838.9042854874
576,120023.69429614702
1474,122161.46944756398
2254,86510.52501281156
2155,143744.90068711562
885,84426.25086339988
643,93854.64642474959
1944,83322.98224320187
480,115252.38602615955
2845,74146.67626344027
2387,172031.7563660302
2407,120107.59959617339
2527,105658.76271039649
2514,94873.34385444227
629,77142.38103202968
80,113307.41825040994
1876,95956.96919031057
1546,79829.77384908928
2518,114249.77901175647
2347,96280.29993322401
783,149396.83907798713
1322,88310.11368868483
194,83790.93532101925
1770,163948.90473154874
2143,96443.3073283123
1229,118200.58059923106
511,156319.66207677947
46,129021.13794197765
1348,94735.51536187367
2465,116960.8774550902
387,129760.0060143618
873,126685.8316225197
1918,87312.86748771058
2764,129702.47127067384
2184,83356.9004391075
934,93028.39674904369
1920,91385.4814218881
2631,98541.8821551952
1768,246701.55660789018
2040,85901.14686157538
1749,124069.47470286438
834,145398.25379697065
1457,127206.5161113228
79,83311.55279147883
2302,75876.16544490421
1817,97792.26856651224
2755,128110.44304511986
359,112344.89347436768
2059,84685.8284884236
2092,132448.7680154179
2516,127707.16125481168
150,77076.89534816869
1656,89269.58079164654
83,83699.91018075745
2411,110462.07946109
795,77165.052746212
2312,128684.29548012774
2917,68364.60683871353
1624,106230.01888588979
2215,164405.72530874095
1211,93184.42888225795
1485,107620.74218669807
1024,102915.18879111536
570,123932.55754160453
2874,94665.54935407567
700,93605.14410304226
2756,116509.94330498694
2022,102804.4557038609
583,136934.49004924565
2392,176272.18340397417
2424,109922.47378527981
212,81339.11486665238
736,82211.99524046612
1610,104860.42353509557
890,87145.07433373552
467,109505.12823225364
578,127757.29444141424
1747,116683.59895826317
1149,93163.92271989181
2758,153656.68380625948
857,96221.3397995438
2219,146362.9960982864
733,67672.04743255318
2909,71314.60721351359
1798,137974.68413468677
235,104729.74919176899
2366,85023.40539416789
1027,92003.8401050939
1195,91615.82026611197
1303,64140.97179158851
148,112362.14264921812
608,107616.30259355025
2515,120497.52966521098
821,142492.53925869166
2500,134010.14535324473
745,82738.08739086978
741,90157.0290876901
1611,109657.45558258193
2532,98522.93577352607
1081,133233.6287981688
1692,213706.8211284667
2520,114371.02159178145
276,76401.91156259621
1992,84677.75456582887
663,73448.13868871606
418,78931.02288456482
1733,114479.66317087751
2359,96665.05614973708
253,108429.538558064
1518,103967.68436474924
2035,90981.54234901952
2919,62412.04261125509
1540,144909.06549272418
2120,100511.25427012007
1674,100190.48696419355
256,99575.10275410484
2361,81573.20424103593
978,67868.79856153247
2280,90796.54462759632
2095,124147.68864576852
1709,179282.59186209028
2801,132958.89970861652
1246,83827.74379184011
2373,69141.57334149744
1055,165897.85248060946
2017,88966.05465595254
1099,138286.87185032232
1344,71545.20025116872
835,128350.81425127306
1117,130940.55157006861
2043,81015.81997897703
2085,85214.23594827206
410,88715.71427900161
2650,71179.75524245307
2867,104409.9487679072
1668,82037.86849500085
1161,101117.1734995125
2122,118429.7938749013
2539,101015.68697226775
1047,85418.2746600233
1445,93369.65473110568
541,96340.60707009706
569,125173.9405825203
1276,72460.63966741819
918,92798.76177568494
326,106517.32895070776
1936,81468.39664761318
895,75362.21889749313
257,101789.97141912892
1241,105583.23365515415
1545,80137.64978491918
1189,110466.68977859052
270,97145.77110348186
2066,107333.2633567107
693,84075.30478678647
1259,84778.80739772794
2916,92863.43695850669
2321,157929.47026665305
1977,80121.94738623945
1895,97760.45516006146
1240,98418.65069768828
85,99085.55594911725
1823,94195.5423051421
825,163360.5509729474
110,136401.8995909928
697,77634.3112824019
2297,88727.54471605795
1231,89782.96991760847
1355,95670.18122152172
968,157400.41250447973
584,130952.49143758451
1315,88000.6659851053
1606,104257.98044403654
206,71675.72219694038
1685,195895.9556852468
2016,84624.8456733623
869,117531.9405753756
2135,85078.89299796044
2346,115816.67147840513
2430,136484.22817358538
2198,46485.50965261346
2652,78552.44757322756
27,92227.29498344543
241,102046.55879174956
906,92690.34573280948
1506,81283.21242270707
2098,190334.63376580586
1435,130274.08126072542
2213,94017.809459899
1274,84578.94484946188
743,53711.4718542389
1737,113641.52082410983
2797,145800.9588214845
2185,70117.71230932155
58,106308.70398790181
830,119935.20058973975
808,81765.43440587832
680,102595.47424972996
1153,81029.59443566314
1291,90222.0288347434
1818,97135.67110951178
2161,109695.53400144268
1883,83281.93491208876
350,184201.60819230517
2473,100108.21517296505
295,132292.35857934773
293,99486.2986367898
859,94618.75439614161
288,75243.1537768065
1578,99242.6836570833
102,110009.39642152918
2831,84396.70517692386
1030,92793.89871290067
2551,94734.4001537122
1286,94164.98694175854
958,164915.12066552386
776,91346.56941517176
72,143396.14855542337
2263,145477.31190618506
1866,101961.75453808141
2876,65630.59278806335
2146,128952.69595467043
103,103976.79434268143
1500,91379.33015449435
492,118351.88745740587
167,101960.68096254462
2597,84305.20642632052
2685,82000.96651034594
1035,95983.54789942181
1220,73046.80410914423
2602,95360.53235494936
2159,117509.3104542871
695,90576.15267957652
1109,155992.75140594013
640,110737.76110291565
1652,93494.11210607232
2090,105137.0807301084
1188,103198.6587574037
2345,140411.5200756425
1059,197763.14148613584
2751,127237.03010332934
128,118089.92165980989
1523,113693.95751480976
2925,113179.02389845258
2145,156210.7498347299
1121,121364.25797699002
566,142867.36252240348
565,139127.93797182167
1331,96564.97461261138
2928,94032.21558862299
156,94177.35066784914
797,90285.80623100193
327,71708.58424948945
2859,91075.26575299074
1453,86852.7612277849
1762,179984.90744362684
1868,112311.1571385104
1760,109309.63885645126
1113,124631.64456828074
1812,119333.94853877558
117,101061.80321563745
1142,119782.12118110796
2342,204104.74605272163
927,103768.04512792251
2478,113551.05111677392
655,76736.41501419492
2064,86640.9830308655
369,166401.51670947677
2239,84070.82296760548
2732,138570.8029571342
1653,97297.2026108038
959,126430.05011062938
2395,186703.85335788765
1412,85169.4233862747
271,126564.89768840573
1484,102092.99006544455
1497,105079.02464473418
552,101058.0721884582
2,87894.31287910481
1855,172922.99422610647
4,142844.22542175264
2292,107561.52362131311
134,94809.35399184035
646,75263.86225562237
42,155014.58652817522
532,129312.65530768044
713,81151.67884186245
2561,99021.9173306838
2360,92929.0219019677
1333,89083.95324134744
1407,133379.67941421023
2892,163961.377529486
574,123849.8590617947
1227,105861.31508969924
2591,121710.4403102404
1476,119590.90208247618
1125,136712.27210456564
1446,100246.29688283196
408,72650.59029554266
1101,152529.32920874047
2251,126524.79592542782
373,112416.29660236323
2554,85613.05958927979
2382,143250.01200333284
1985,77333.47065124086
519,139009.33415658463
1093,117567.05384223527
864,135790.76223314815
2889,86806.06554936415
2308,117342.59383782458
986,111419.00531732847
1302,81599.39053456721
585,109138.67713867001
2708,94663.0391932046
147,92108.17374416017
1441,126657.63572704942
383,124898.73691966475
285,102446.83970108422
181,78084.25350826832
358,119066.19708331014
780,116486.85594570998
258,113544.32584111366
1865,138528.73497641663
692,77609.0433686574
2902,173392.98218175114
508,141235.5442198885
2638,90050.05164343082
36,94193.13056823342
611,111729.19643434195
2281,99463.6605950313
1678,77236.37567144587
1696,231995.5727374007
1557,55748.39532441736
2180,106736.75515105411
1726,129789.41711252608
951,95193.83436683424
267,120830.74085212732
2706,86260.95005704675
2221,147131.87749580227
1357,98972.91865286445
2901,168211.86322372113
347,109949.0787387428
2164,112226.84194545096
1586,156272.0267459663
360,98900.34888016964
1769,146135.70644225113
2617,100944.238227694
1879,96936.33820809523
991,125701.73278058371
1535,86407.16666251485
1191,90712.54913671015
1579,127102.4087626191
1882,99423.63199061753
1510,88694.84655192248
2196,61140.022473991135
1845,107698.20559018558
2336,215280.9613213493
942,74736.40066805849
861,90350.01181825918
2555,88653.79792636703
1392,108786.32275237428
2099,138198.82020199613
1543,80557.09368496721
948,150634.81656200901
1239,107885.98056383304
22,109343.30403349546
2796,134384.4169389313
2747,115778.12523423185
92,162843.78577969922
210,110994.778372496
1858,115992.98026228393
2228,91724.41775086697
447,134923.1443839036
827,143228.59828595287
1649,133387.94684290214
682,91910.21053562897
2698,72053.79210569226
494,98797.86302432034
214,87221.84923635832
2441,129424.48194726928
2679,80766.48072090535
1336,84229.14908529536
465,106405.74596805584
1524,100562.68478206177
2543,75276.96355070645
631,94394.25916444595
2452,170097.9606001142
228,100673.64543782535
126,123564.57545135132
1092,133272.17133322087
1122,122468.06646197685
932,151763.2132286275
1980,69259.94282304599
2171,78084.55589532503
551,95341.7073425136
2768,112339.85491244576
2056,81515.30085666353
1159,177181.56440833787
2645,84135.45163697655
1174,104331.51326026104
2266,117740.57590912923
2462,195373.55118436122
1219,95223.84553192942
2922,113536.50716540236
118,95303.86291172537
474,101168.72414054698
2576,100373.84067381456
872,144317.00325582514
1077,117398.00984674487
1536,85357.64887832693
1150,103235.04448004163
2341,175698.982622934
1931,91315.85277840366
2785,87914.98750559278
2538,90681.99256431386
597,120036.05024273225
464,101902.85165564233
233,146729.94609211985
2169,84601.89040199602
2123,109462.02458459913
1867,111608.01045829961
137,148293.19588000255
515,131468.71076380875
933,68532.87416180702
2784,101903.46695679428
972,104724.54577933066
599,103261.87111953714
2614,82535.90598087909
2582,98477.89285346704
1409,95075.5027841062
175,80957.50515215484
352,111828.4395384781
976,76511.4476642556
2134,113041.03974249863
984,95369.51652461432
2396,171307.71821010354
1673,93844.67479653053
404,79834.55811078973
607,111380.27855293419
814,102747.6458204145
868,105102.54432245712
2271,118403.19887496158
1633,126064.13867937255
337,110384.60478297327
2765,127474.95893218329
1746,138134.63575253103
368,181020.63412197403
2806,119722.725576669
1662,123064.28197194192
1234,128770.7724722517
1373,86612.59623116505
1672,85297.47602872178
1939,91750.80644191094
