Id,SalePrice
2274,223483.57412114396
2869,160090.21500536057
967,110631.7744158398
2656,80745.50695822139
667,110807.66538103925
1042,59165.13489488381
2023,65936.2371932388
2447,217434.25550157746
2055,55912.45934761324
2275,152161.2984167963
2204,76258.78387635713
1563,163063.9509071417
483,95871.60797540525
796,71519.1006881308
1526,74992.63845154212
2042,52847.7402566275
442,129256.25613349299
1693,161589.37392713828
1468,121952.05551317483
1430,78014.2040753541
2605,70123.89537730078
1529,104474.96076233474
335,63308.2051479638
1287,65057.969517422884
31,51865.60163764701
1785,189459.9636104556
82,86804.40327917044
2620,69016.20019580002
252,97333.51064581335
721,48200.506705217864
2165,100543.71692986814
2316,114851.77847715939
775,47674.21138035129
1558,128559.82672951391
17,89576.33301725364
1022,116488.02201664695
925,53326.29517533991
438,139216.49638565473
1270,86157.7903946704
1272,70711.53375568944
215,74537.56389804487
266,126440.93532102747
2402,149120.5648365666
1250,77364.06614008041
1984,136127.96607288107
1279,63590.26441015638
377,101400.05630812897
1252,12457.948800314101
2156,157630.5636051633
499,181491.51608360975
1374,68156.1574383779
2898,144379.19604401354
401,98134.96603769975
2721,84309.73967985902
2078,143800.36141419143
2589,76584.36430853722
1946,191614.84632604013
1334,56351.99885690225
2781,124209.43225599086
431,193795.79772480432
576,111097.98426337904
1474,124240.07053714273
2254,20226.102110698295
2155,145737.7605180454
885,69105.36430363051
643,58846.7161465306
1944,73906.17258210966
480,115989.21535550826
2845,18395.95793992016
2387,167280.94425281056
2407,93509.06269996206
2527,116756.10240104448
2514,85335.22105903266
629,116881.40141504674
80,82731.63977109357
1876,73332.70623619837
1546,59272.363172508805
2518,85122.74320504091
2347,68812.69202314747
783,173897.80959088207
1322,52710.40693987851
194,64177.352066635125
1770,167313.4938579162
2143,100452.29746339846
1229,114298.14082942624
511,176754.32094787672
46,107891.04454764635
1348,106899.96993577709
2465,114468.73189745791
387,118942.53067234553
873,124887.12717832849
1918,52970.40103256979
2764,131170.93008504153
2184,53066.08910551068
934,60109.34555020832
1920,81004.7739739741
2631,102600.915024709
1768,230633.14900872344
2040,68277.70836339075
1749,129119.53100215632
834,167637.54853618334
1457,125604.07865234683
79,45366.053795938424
2302,41409.888908026565
1817,56321.558597248586
2755,117958.65660468195
359,112979.12078192583
2059,52732.847357445906
2092,148249.92151430168
2516,136868.86216849613
150,60082.484606778555
1656,129877.15765421023
83,88772.09390727822
2411,100682.56403802708
795,45495.86364813082
2312,151745.5375051949
2917,76799.95465245032
1624,110092.87542802142
2215,138885.14937501654
1211,81146.06043449193
1485,128583.44286025083
1024,126348.20032025846
570,125109.39847594211
2874,55632.80699546065
700,101392.09939015414
2756,107775.57088210578
2022,115631.09844916785
583,139669.3099826886
2392,196157.09008756003
2424,100271.1147814688
212,75995.4790484705
736,65314.42249172027
1610,88142.56719596732
890,78797.79511762166
467,107644.34147714051
578,33415.42569368883
1747,118138.68397152671
1149,68250.84707333011
2758,156729.63116216095
857,76346.16119741106
2219,161136.91179436035
733,36889.80834802412
2909,68454.12552739885
1798,142709.65640416503
235,72611.616202803
2366,9029.680449894047
1027,60909.49715333048
1195,71618.43922648263
1303,45203.0829826159
148,104604.52677005838
608,120829.1412982852
2515,97696.48341597199
821,155989.8272796705
2500,116702.7304721507
745,77723.13405416907
741,97602.77957752522
1611,215007.53877278525
2532,84579.98814486372
1081,125833.52761580009
1692,220574.1013655217
2520,112846.63442613621
276,49273.372686415445
1992,57247.45703647917
663,33771.73695136182
418,62802.23973866823
1733,142672.63430164158
2359,100540.11406824614
253,104633.4598880205
1518,73696.72790668759
2035,57740.78974964161
2919,50736.02192220642
1540,148383.2499640712
2120,90622.10081900035
1674,109052.50948077504
256,78623.3196442781
2361,81823.7570872942
978,79139.11006313158
2280,73268.70979327518
2095,118377.31589465472
1709,190589.53739947907
2801,148172.17369951576
1246,53403.77536422921
2373,43827.32375711633
1055,166331.14750601677
2017,78197.80566419539
1099,151994.639203486
1344,24859.25754385558
835,139998.33592028363
1117,116955.77110876786
2043,56159.64815433104
2085,64126.766318472495
410,79809.8424044141
2650,61332.89125632685
2867,78273.37874356979
1668,69166.75901540465
1161,97917.93488913556
2122,108043.85274826223
2539,85444.39466173512
1047,70497.25096146016
1445,66734.31614708528
541,63742.22398247254
569,124543.12246325763
1276,69555.51668123947
918,36808.476070805365
326,82679.254406501
1936,44083.564283741376
895,58672.490651811735
257,104472.17246219542
1241,115736.74572085131
1545,41660.69816202158
1189,92886.55012818903
270,96702.33854216259
2066,89838.93234091655
693,86717.27616778699
1259,59421.52724830674
2916,61812.53919423063
2321,156758.6825122249
1977,54285.953285034106
1895,67351.10198040048
1240,80239.06122811031
85,89443.25864560883
1823,64235.27345576337
825,184085.77505117308
110,129880.34318054636
697,54930.29952528521
2297,64604.48926153105
1231,69337.13511330324
1355,86632.1086271411
968,182582.54491880443
584,101763.6096726404
1315,47142.11466268526
1606,110530.78737924891
206,39980.698779754544
1685,186014.50615128575
2016,76578.86540434488
869,107834.03989651849
2135,87931.34967057465
2346,139363.71869669744
2430,123303.59832190617
2198,4183.132612257497
2652,36492.27689884277
27,96140.65584389071
241,83979.1366146957
906,52897.84109788122
1506,75206.74503171942
2098,222421.099165563
1435,122468.23444501322
2213,65145.41549897683
1274,61976.53851300152
743,15899.288771805383
1737,98212.77426181454
2797,161241.4390512626
2185,27539.68238888876
58,94216.10556780135
830,122155.28506583525
808,66536.25936297748
680,90542.28128190167
1153,8244.340671547368
1291,68241.90302091216
1818,61996.39457096005
2161,101139.28186206083
1883,65345.762261028765
350,184885.62072473118
2473,73818.8389748465
295,151079.9679753004
293,47070.79184175929
859,84763.7164129951
288,52554.912555286646
1578,96493.88381345687
102,132983.47055051976
2831,74929.95717350191
1030,85107.77844161005
2551,74250.02217081602
1286,83439.95296156357
958,170982.6692457669
776,74494.2924390453
72,143445.22578142953
2263,131057.55869728397
1866,52424.28109305832
2876,30887.967278070777
2146,125566.05525623099
103,100703.0650844828
1500,77317.58651011027
492,150338.78547464136
167,93501.90541068882
2597,61529.34775169678
2685,90655.10198101969
1035,94197.25906816544
1220,33914.74030515368
2602,80056.78229409279
2159,113739.29125815484
695,102237.81038338125
1109,164438.83758058585
640,111199.2100982177
1652,87297.21935248615
2090,117400.31986968822
1188,68499.85065803469
2345,150280.23385001792
1059,185376.4135208408
2751,129802.66145187184
128,125261.15068474787
1523,89135.71252612094
2925,121423.08629644339
2145,169130.38090938688
1121,108791.02584078819
566,156150.86900714925
565,120247.94954989717
1331,65319.1503661662
2928,60719.58497283298
156,82099.39556222798
797,87764.84242834793
327,60268.54918868013
2859,83826.15558199547
1453,82856.38523783121
1762,171987.92328635798
1868,46304.39046771884
1760,107101.86287911021
1113,117624.15982150595
1812,110253.39418744648
117,58221.26333481737
1142,119187.35751814576
2342,248472.01762852975
927,55572.674229296885
2478,110128.10973239734
655,53525.573381869035
2064,29715.460781779053
369,164224.40503232836
2239,83234.65724438518
2732,104921.93359710953
1653,92640.8934108119
959,127082.7031868821
2395,164736.86686681298
1412,59417.13990061595
271,115393.44825276668
1484,110564.64784771894
1497,87563.03846391027
552,89518.77620696892
2,92634.84396329302
1855,187244.62183983083
4,140642.77259966856
2292,93619.61405847268
134,84049.99174039366
646,67703.25277551624
42,183162.4425831114
532,137766.52828011638
713,60664.98510640419
2561,98650.57013222374
2360,65344.31243422665
1333,42906.29099918096
1407,166626.1610560409
2892,175129.90751328296
574,115587.42214223578
1227,101984.27731065157
2591,112123.98867044096
1476,124118.53923072791
1125,155925.81113962474
1446,103294.43411539581
408,29463.82168816286
1101,160112.75876029002
2251,116172.33728931865
373,112248.47338594779
2554,67549.92962486263
2382,144312.37400066873
1985,35833.77531207522
519,137590.00767636026
1093,137571.71165228504
864,141417.50642226118
2889,74666.83779595666
2308,101566.51250430371
986,111486.5396252154
1302,77370.7063265222
585,62119.73811044906
2708,75643.47534623923
147,77680.59332886343
1441,124590.78332621772
383,70203.03313879072
285,84364.40234196899
181,47724.64707256666
358,120436.37102945286
780,68190.6283921337
258,93420.21833441543
1865,172465.74566130262
692,46521.57670442815
2902,171221.51510806277
508,150159.60986449308
2638,93454.4023407337
36,77996.94094040309
611,59789.83531631
2281,118036.7218259773
1678,33710.69924883047
1696,232769.98754959117
1557,40301.32599495302
2180,116629.37543464919
1726,106059.35991692149
951,83068.37402745913
267,112861.30853067782
2706,58795.48646633774
2221,141720.87731316697
1357,86372.18242952919
2901,175340.87180902422
347,101528.00558261001
2164,115193.10649614292
1586,146481.44123373483
360,88764.20650645866
1769,137702.28574873417
2617,97529.05272826213
1879,73495.81775508622
991,64012.4256037288
1535,34225.71925165539
1191,80734.82809171593
1579,116086.96330938148
1882,77402.35901896849
1510,62805.56965203649
2196,41606.80240251278
1845,110075.18688989205
2336,260781.06566724656
942,39259.72500148043
861,67790.62552746506
2555,67369.2878625601
1392,75977.4499506958
2099,150759.1249052516
1543,51009.59810710538
948,159803.8897956494
1239,116147.38905975453
22,82677.27338934336
2796,142693.60742857907
2747,107047.01581826329
92,152891.72811954372
210,106372.04717072532
1858,106768.8045337839
2228,95934.22479383994
447,117851.19080571871
827,147964.87861547054
1649,146699.08832155628
682,67946.02884656136
2698,52407.15351873831
494,88287.4143396757
214,57961.213439142055
2441,134795.62500692724
2679,58131.98412793729
1336,91436.4214790827
465,121369.7198168672
1524,66771.6081798622
2543,57655.43252953669
631,82805.13371118372
2452,160060.94649855891
228,97894.31926884702
126,161689.20052989398
1092,121012.1464587443
1122,109842.02005102782
932,143759.0577562956
1980,102122.58667778992
2171,72248.63720974237
551,75911.3695892711
2768,123947.3725361956
2056,40428.08000632658
1159,171769.15215340944
2645,69332.8517674854
1174,99011.43409029706
2266,110380.29989102489
2462,204852.23610438916
1219,73561.97391487136
2922,92811.47592826484
118,83940.09418778839
474,82761.45722567188
2576,91264.29070869197
872,149902.94734725918
1077,99143.92807454825
1536,46939.28694197994
1150,54197.98814150979
2341,194466.8955266649
1931,69849.17414146395
2785,67584.60054352925
2538,71359.3851360811
597,122542.8873452158
464,86793.63374529556
233,115862.30399469633
2169,85161.68698362041
2123,98087.15216577915
1867,97284.86734836384
137,156720.08971608704
515,148752.82854922902
933,45110.229258482694
2784,104031.63529788812
972,109924.14332417949
599,56455.45967258414
2614,67507.8218299231
2582,75638.10870591344
1409,89871.63156519883
175,84060.74400585693
352,109337.44587638366
976,78682.35091964705
2134,105950.04232432373
984,47013.813162571416
2396,145543.48949524562
1673,64969.97738481399
404,43407.90792187305
607,106330.36899238844
814,96332.33498909583
868,107137.85359430907
2271,101186.70493801392
1633,124708.62928652689
337,251274.7504308984
2765,132674.86481819418
1746,136344.05595032393
368,197060.26603710902
2806,115895.66891535529
1662,103120.52547791302
1234,136006.0848023862
1373,46129.017267685966
1672,64164.62676402721
1939,65353.44665851607
